5285,523169.306,3047354.432,787.834,NS
5284,523163.086,3047345.232,784.105,NS
5283,523161.763,3047336.75,781.588,NS
5282,523163.184,3047330.927,780.205,NS
5281,523162.982,3047324.545,778.934,NS
5280,523164.43,3047315.149,777.176,NS
5279,523164.568,3047307.605,774.925,NS
5278,523168.151,3047288.167,766.275,NS
5277,523167.121,3047283.378,762.986,NS
5276,523165.626,3047279.095,759.747,NS
5275,523160.726,3047277.067,758.492,NS
5274,523160.107,3047270.898,754.998,NS
5273,523167.459,3047268.722,754.302,NS
5272,523173.424,3047262.969,750.492,NS
5271,523191.896,3047267.108,753.714,NS
5270,523181.584,3047257.566,747.435,NS
5269,523184.883,3047276.2,757.688,NS
5268,523180.767,3047261.83,750.266,NS
5267,523179.306,3047269.924,755.058,NS
5266,523189.506,3047281.684,760.529,NS
5265,523180.328,3047285.523,763.84,NS
5264,523179.387,3047281.157,761.656,NS
5263,523190.304,3047299.586,768.687,NS
5262,523189.265,3047289.865,766.309,NS
5261,523176.934,3047285.824,764.651,NS
5260,523191.74,3047304.12,769.484,NS
5259,523185.143,3047299.327,771.157,NS
5258,523170.934,3047287.631,766.754,NS
5257,523180.604,3047305.024,774.804,NS
5256,523186.436,3047307.271,773.776,NS
5255,523173.293,3047294.12,770.11,NS
5254,523184.319,3047311.671,776.419,NS
5219,523149.619,3047257.921,747.111,NS
5213,523146.591,3047233.16,733.494,NS
5210,523142.528,3047228.24,730.915,NS
5207,523140.889,3047223.467,727.894,NS
5205,523136.749,3047215.78,722.026,NS
5202,523132.979,3047209.253,716.525,NS
5198,523129.814,3047203.156,712.898,NS
5195,523127.15,3047198.467,708.268,NS
5194,523123.033,3047139.4,673.974,NS
5193,523126.624,3047134.328,673.413,NS
5191,523149.681,3047119.896,671.746,NS
5190,523148.544,3047118.72,671.819,NS
5188,523153.259,3047119.904,670.887,NS
5187,523137.947,3047125.281,672.231,NS
5186,523143.345,3047126.363,672.293,NS
5185,523137.164,3047130.713,672.769,NS
5184,523146.745,3047131.21,672.526,NS
5183,523137.053,3047138.608,673.579,NS
5182,523156.721,3047130.595,672.412,NS
5181,523143.516,3047140.171,673.372,NS
5180,523151.6,3047146.707,673.272,NS
5179,523163.004,3047134.03,672.018,NS
5178,523166.709,3047137.609,671.953,NS
5177,523163.709,3047147.719,674.294,NS
5176,523182.393,3047140.062,671.902,NS
5175,523175.321,3047149.133,673.131,NS
5174,523195.788,3047142.203,670.97,NS
5172,523184.335,3047141.185,671.823,NS
5171,523189.643,3047132.441,670.729,NS
5170,523179.474,3047139.083,672.175,NS
5169,523181.547,3047128.692,670.419,NS
5168,523176.443,3047133.463,671.597,NS
5167,523174.605,3047121.475,670.709,NS
5166,523172.762,3047126.697,671.243,NS
5165,523165.841,3047124.87,671.269,NS
5164,523164.757,3047119.285,670.682,NS
5163,523159.235,3047124.307,671.02,NS
5162,523157.811,3047116.348,670.879,NS
5161,523154.141,3047124.89,671.521,NS
5160,523149.128,3047124.86,671.359,NS
5159,523149.4,3047114.394,671.759,NS
5158,523146.181,3047120.834,672.074,NS
5154,523136.255,3047109.345,671.472,NS
5153,523132.004,3047110.96,671.717,NS
5152,523130.382,3047114.274,672.446,NS
5151,523133.378,3047115.64,673.261,NS
5150,523137.647,3047115.068,671.984,NS
5149,523142.348,3047112.559,671.964,NS
5148,523141.705,3047114.653,672.035,NS
5147,523146.29,3047114.157,672.072,NS
5146,523145.98,3047119.586,672.633,NS
5145,523141.566,3047124.26,672.304,NS
5144,523134.222,3047126.009,672.544,NS
5143,523128.692,3047126.815,673.26,NS
5142,523122.982,3047127.204,673.382,NS
5122,523118.109,3047133.906,673.929,NS
5121,523109.334,3047152.91,674.837,NS
5120,523109.279,3047158.116,676.066,NS
5111,523089.229,3047154.776,666.089,NS
5110,523088.44,3047146.672,659.031,NS
5109,523094.496,3047150.71,665.389,NS
5108,523094.549,3047145.384,662.578,NS
5107,523091.262,3047144.319,660.74,NS
5043,523187.169,3047080.118,646.532,NS
5040,523211.201,3047096.596,645.565,NS
5039,523217.899,3047090.087,643.83,NS
5038,523221.973,3047096.337,645.195,NS
5036,523235.399,3047097.4,644.537,NS
5032,523236.723,3047101.019,646.095,NS
5031,523277.345,3047103.433,644.127,NS
5030,523249.463,3047101.981,647.137,NS
5029,523257.818,3047100.514,648.011,NS
5027,523283.368,3047107.75,648.643,NS
5026,523269.259,3047106.666,650.024,NS
5025,523285.535,3047109.586,650.528,NS
5024,523278.162,3047108.963,651.434,NS
5022,523292.732,3047107.454,646.079,NS
5021,523282.387,3047111.756,653.656,NS
5020,523289.592,3047123.452,655.494,NS
5019,523299.909,3047110.799,647.568,NS
5018,523305.05,3047115.078,653.711,NS
4967,523136.859,3047018.679,648.671,NS
4962,523123.684,3047009.958,649.363,NS
4959,523127.225,3047001.833,648.889,NS
4958,523128.917,3047005.154,648.052,NS
4957,523132.154,3047008.844,647.476,NS
4954,523132.172,3047011.666,647.47,NS
4953,523131.139,3047025.724,649.903,NS
4952,523129.177,3047017.041,647.97,NS
4951,523127.553,3047027.843,649.726,NS
4950,523125.416,3047020.79,648.26,NS
4949,523120.412,3047019.902,648.996,NS
4948,523119.112,3047034.974,651.116,NS
4946,523117.831,3047042.28,651.138,NS
4944,523117.874,3047046.146,651.424,NS
4942,523115.401,3047029.79,651.656,NS
4941,523114.256,3047051.106,651.434,NS
4940,523121.721,3047028.711,650.778,NS
4939,523121.755,3047054.717,650.631,NS
4938,523126.337,3047034.251,650.366,NS
4937,523125.874,3047057.49,650.719,NS
4936,523136.383,3047041.303,649.426,NS
4935,523140.685,3047061.02,650.192,NS
4934,523142.891,3047043.633,648.482,NS
4933,523145.256,3047056.878,649.735,NS
4931,523145.163,3047043.268,648.384,NS
4930,523139.632,3047051.117,648.511,NS
4928,523138.959,3047044.632,649.129,NS
4927,523143.9,3047039.516,648.966,NS
4925,523136.162,3047043.223,649.733,NS
4924,523141.862,3047036.032,649.016,NS
4922,523131.317,3047038.369,649.764,NS
4921,523141.536,3047031.948,648.92,NS
4920,523129.732,3047034.356,649.838,NS
4917,523132.037,3047029.478,649.049,NS
4916,523138.306,3047025.629,648.86,NS
4915,523133.246,3047024.81,649.528,NS
4914,523138.229,3047021.188,649.166,NS
4912,523140.784,3047068.409,650.553,NS
4911,523142.772,3047070.794,650.536,NS
4910,523137.738,3047067.101,650.433,NS
4909,523143.109,3047063.197,650.542,NS
4908,523135.913,3047072.586,651.424,NS
4907,523135.99,3047077.99,651.811,NS
4906,523151.554,3047065.454,649.96,NS
4905,523149.327,3047086.94,650.527,NS
4904,523156.794,3047071.928,649.523,NS
4903,523156.743,3047087.333,650.194,NS
4902,523131.682,3047091.073,653.64,NS
4901,523159.313,3047076.394,649.838,NS
4900,523163.068,3047088.445,649.624,NS
4899,523136.326,3047094.987,656.382,NS
4898,523143.036,3047098.786,655.922,NS
4897,523186.575,3047110.713,651.837,NS
4896,523182.993,3047107.673,650.939,NS
4895,523185.424,3047105.245,649.649,NS
4894,523177.751,3047105.636,650.516,NS
4893,523168.684,3047101.94,650.514,NS
4892,523137.623,3047106.719,665.01,NS
4891,523163.509,3047099.626,650.635,NS
4890,523167.242,3047098.824,650.011,NS
4889,523160.205,3047096.21,649.928,NS
4888,523133.737,3047100.219,662.994,NS
4887,523150.992,3047092.49,650.64,NS
4886,523150.273,3047099.856,652.397,NS
4885,523150.961,3047084.434,650.53,NS
4884,523144.202,3047094.644,651.718,NS
4883,523148.173,3047079.215,650.392,NS
4882,523140.931,3047089.901,651.608,NS
4881,523141.753,3047081.524,650.804,NS
4880,523137.354,3047086.235,652.412,NS
4876,523128.824,3047091.03,657.294,NS
4871,523118.862,3047094.526,653.734,NS
4870,523130.37,3047088.421,652.965,NS
4869,523126.228,3047089.513,653.683,NS
4868,523135.138,3047085.277,652.29,NS
4865,523141.006,3047077.854,650.375,NS
4863,523111.863,3047049.734,652.187,NS
4862,523137.104,3047079.07,651.599,NS
4861,523129.507,3047073.916,651.485,NS
4860,523126.629,3047060.772,651.048,NS
4858,523119.825,3047064.568,651.357,NS
4857,523124.28,3047076.963,652.41,NS
4856,523116.574,3047047.704,651.734,NS
4855,523123,3047084.672,653.374,NS
4854,523112.693,3047058.396,651.964,NS
4853,523117.315,3047069.909,651.621,NS
4852,523116.117,3047088.068,652.801,NS
4851,523111.79,3047065.621,652.486,NS
4850,523116.684,3047074.395,651.892,NS
4848,523110.351,3047073.526,652.711,NS
4847,523114.18,3047079.709,652.669,NS
4846,523113.026,3047091.108,653.003,NS
4845,523109.457,3047080.18,653.087,NS
4844,523115.151,3047083.51,652.602,NS
4842,523113.49,3047089.181,652.718,NS
4841,523116.047,3047081.156,652.703,NS
4840,523109.421,3047094.282,653.536,NS
4839,523109.174,3047092.651,653.353,NS
4838,523109.598,3047085.241,653.728,NS
4837,523109.751,3047098.84,654.449,NS
4836,523105.213,3047098.369,653.834,NS
4835,523104.801,3047091.439,654.31,NS
4833,523102.005,3047095.119,655.199,NS
4832,523112.063,3047102.219,655.31,NS
4831,523100.728,3047099.334,654.844,NS
4830,523104.192,3047102.948,654.881,NS
4829,523100.515,3047104.617,655.436,NS
4828,523103.06,3047106.28,655.46,NS
4827,523099.992,3047109.586,656.018,NS
4826,523113.801,3047129.276,663.364,NS
4825,523110.318,3047136.248,665.011,NS
4824,523103.709,3047114.997,656.613,NS
4823,523102.108,3047118.873,657.006,NS
4822,523106.318,3047139.184,667.237,NS
4821,523098.26,3047121.598,657.912,NS
4820,523105.42,3047143.883,669.21,NS
4819,523094.205,3047143.024,661.416,NS
4818,523098,3047140.351,663.352,NS
4817,523098.648,3047134.885,659.447,NS
4816,523120.488,3047127.607,673.528,NS
4815,523101.929,3047138.23,661.905,NS
4814,523101.389,3047130.57,658.646,NS
4813,523126.218,3047113.445,672.336,NS
4812,523105.664,3047123.632,657.758,NS
4811,523105.612,3047134.502,661.354,NS
4810,523109.873,3047115.831,656.846,NS
4809,523112.401,3047126.264,660.8,NS
4808,523119.094,3047116.486,659.623,NS
4807,523113.253,3047107.853,656.028,NS
4806,523124.44,3047107.339,659.936,NS
4805,523118.466,3047102.073,655.862,NS
4804,523128.89,3047102.584,661.998,NS
4803,523132.317,3047107.772,669.021,NS
4802,523122.5,3047097.058,655.61,NS
4801,523132.635,3047098.809,661.92,NS
4800,523124.577,3047093.606,655.187,NS
4798,523140.47,3047132.26,672.478,NS
4797,523157.581,3047127.618,671.533,NS
4796,523168.172,3047124.46,671.033,NS
4795,523174.325,3047129.118,671.146,NS
4794,523181.713,3047131.075,670.178,NS
4793,523166.546,3047120.687,670.217,NS
4792,523186.276,3047127.346,666.313,NS
4791,523192.709,3047114.612,652.458,NS
4790,523189.214,3047118.71,656.341,NS
4789,523243.79,3047120.229,656.434,NS
4788,523247.737,3047120.436,654.81,NS
4787,523239.507,3047126.732,664.09,NS
4786,523258.55,3047123.575,654.715,NS
4785,523263.331,3047123.625,654.801,NS
4784,523277.682,3047127.36,656.526,NS
4783,523292.285,3047141.441,661.189,NS
4782,523286.882,3047137.607,660.363,NS
4781,523286.439,3047142.671,662.477,NS
4780,523285.648,3047145.023,665.024,NS
4779,523285.314,3047149.322,665.538,NS
4778,523282.218,3047144.241,666.02,NS
4777,523276.064,3047149.257,668.283,NS
4776,523276.993,3047140.067,668.072,NS
4775,523279.368,3047147.453,668.391,NS
4774,523274.612,3047141.144,668.009,NS
4773,523268.296,3047141.099,668.142,NS
4772,523270.327,3047146.379,668.184,NS
4771,523252.12,3047154.703,669.948,NS
4770,523247.52,3047152.833,669.653,NS
4769,523255.467,3047140.794,667.079,NS
4768,523231.041,3047145.386,668.494,NS
4767,523241.628,3047133.796,667.575,NS
4766,523211.236,3047146.295,669.631,NS
4765,523235.066,3047134.946,667.648,NS
4764,523221.811,3047133.657,668.367,NS
4763,523197.684,3047141.457,670.815,NS
4762,523205.85,3047136.038,669.089,NS
4761,523192.495,3047144.192,671.404,NS
4760,523186.944,3047146.258,671.992,NS
4759,523183.212,3047133.239,670.84,NS
4758,523175.162,3047130.457,671.43,NS
4757,523178.65,3047149.054,672.912,NS
4756,523170.547,3047130.035,671.315,NS
4755,523173.915,3047146.774,673.039,NS
4754,523161.808,3047129.335,672.185,NS
4753,523158.077,3047133.122,672.769,NS
4752,523152.648,3047143.238,672.795,NS
4751,523152.49,3047133.523,672.538,NS
4750,523142.279,3047131.448,672.557,NS
4749,523146.369,3047139.815,673.704,NS
4748,523136.463,3047133.929,672.68,NS
4747,523130.365,3047136.143,672.816,NS
4746,523128.18,3047143.282,673.592,NS
4745,523118.462,3047147.231,674.383,NS
4744,523113.07,3047146.999,675.066,NS
4743,523110.296,3047158.289,675.951,NS
4742,523117.274,3047160.808,676.63,NS
4741,523135.808,3047159.468,675.628,NS
4740,523122.705,3047159.51,674.785,NS
4739,523124.752,3047163.245,677.471,NS
4738,523122.689,3047159.599,674.747,NS
4737,523147.12,3047158.943,676.642,NS
4736,523140.965,3047163.555,677.674,NS
4735,523131.088,3047159.436,674.85,NS
4734,523151.922,3047165.657,679.132,NS
4733,523152.652,3047160.089,676.32,NS
4732,523143.158,3047157.736,676.411,NS
4731,523151.509,3047157.269,675.515,NS
4730,523163.58,3047167.073,676.815,NS
4729,523170.83,3047157.154,674.383,NS
4728,523174.955,3047165.614,676.161,NS
4727,523165.169,3047153.16,674.877,NS
4726,523180.934,3047162.26,674.477,NS
4725,523184.56,3047157.789,673.252,NS
4724,523189.862,3047162.45,674.431,NS
4723,523186.601,3047152.768,672.889,NS
4722,523186.571,3047152.695,672.892,NS
4721,523197.401,3047163.385,673.704,NS
4720,523196.705,3047155.613,672.267,NS
4719,523207.347,3047162.182,672.835,NS
4718,523214.167,3047156.994,670.548,NS
4717,523208.116,3047162.706,673.068,NS
4716,523210.195,3047156.607,669.996,NS
4715,523224.658,3047154.617,670.042,NS
4714,523223.247,3047149.677,668.77,NS
4713,523247.398,3047159.084,674.048,NS
4712,523231.739,3047145.273,668.629,NS
4711,523238.483,3047151.544,670.253,NS
4710,523240.713,3047142.447,667.809,NS
4709,523256.357,3047160.324,673.152,NS
4708,523247.918,3047152.805,669.726,NS
4707,523263.947,3047160.666,672.802,NS
4706,523258.162,3047146.82,667.899,NS
4705,523258.01,3047155.821,670.45,NS
4704,523270.256,3047160.593,673.803,NS
4703,523269.021,3047146.255,668.307,NS
4702,523267.409,3047153.525,670.669,NS
4701,523275.581,3047163.024,674.09,NS
4700,523279.156,3047150.34,669.194,NS
4699,523280.607,3047158.189,671.447,NS
4698,523279.934,3047169.378,672.791,NS
4697,523280.347,3047178.111,674.244,NS
4696,523271.304,3047192.118,680.917,NS
4695,523273.459,3047183.194,678.135,NS
4694,523267.555,3047178.912,677.57,NS
4693,523267.24,3047200.578,685.454,NS
4692,523277.692,3047171.687,674.587,NS
4691,523263.317,3047175.118,677.806,NS
4690,523271.417,3047165.389,674.761,NS
4689,523271.436,3047165.387,674.756,NS
4688,523260.414,3047196.481,685.427,NS
4687,523254.641,3047167.129,677.287,NS
4686,523257.703,3047190.426,684.583,NS
4685,523254.667,3047164.538,676.624,NS
4684,523256.019,3047184.278,684.717,NS
4683,523238.865,3047166.762,678.666,NS
4682,523230.712,3047168.496,679.268,NS
4681,523247.595,3047163.066,675.885,NS
4680,523249.859,3047178.767,685.184,NS
4679,523239.555,3047160.802,674.652,NS
4678,523224.776,3047170.407,680.002,NS
4677,523239.578,3047176.72,686.625,NS
4676,523228.345,3047159.483,673.117,NS
4675,523235.192,3047176.296,685.623,NS
4674,523220.698,3047169.859,678.273,NS
4673,523229.552,3047179.035,685.942,NS
4672,523216.784,3047182.893,688.111,NS
4671,523225.599,3047196.482,699.87,NS
4670,523235.453,3047190.046,695.383,NS
4669,523189.704,3047194.847,697.224,NS
4668,523241.327,3047195.083,696.14,NS
4667,523251.481,3047217.02,695.917,NS
4666,523259.096,3047231.456,694.186,NS
4665,523197.77,3047186.659,688.136,NS
4664,523252.805,3047236.837,702.223,NS
4663,523161.108,3047192.707,697.234,NS
4662,523243.885,3047215.922,702.087,NS
4661,523238.109,3047210.867,703.583,NS
4660,523152.565,3047188.156,695.382,NS
4659,523168.319,3047182.012,684.76,NS
4658,523231.145,3047203.521,703.188,NS
4657,523219.18,3047199.46,702.168,NS
4656,523140.908,3047183.494,692.499,NS
4655,523136.853,3047183.782,693.268,NS
4654,523192.714,3047198.76,700.07,NS
4653,523135.868,3047172.831,683.602,NS
4652,523130.529,3047185.375,698.369,NS
4651,523173.127,3047201.28,701.267,NS
4650,523116.819,3047175.563,691.168,NS
4649,523152.055,3047195.248,701.087,NS
4648,523123.497,3047182.149,696.251,NS
4647,523108.513,3047177.905,690.598,NS
4646,523117.644,3047183.674,697,NS
4645,523117.563,3047191.936,705.572,NS
4644,523119.507,3047197.752,710.924,NS
4643,523119.963,3047204.853,713.83,NS
4642,523133.151,3047212.84,718.472,NS
4641,523135.203,3047224.84,726.293,NS
4640,523156.897,3047231.159,730.482,NS
4639,523137.931,3047207.507,714.575,NS
4638,523157.497,3047225.862,726.665,NS
4637,523151.68,3047203.871,712.036,NS
4636,523172.39,3047235.579,730.45,NS
4635,523166.275,3047204.312,708.34,NS
4634,523180.582,3047243.19,733.424,NS
4633,523179.218,3047235.218,729.633,NS
4632,523199.027,3047212.335,713.227,NS
4631,523193.054,3047230.158,725.281,NS
4630,523212.701,3047214.633,713.647,NS
4629,523213.248,3047235.437,728.729,NS
4628,523222.925,3047221.821,717.734,NS
4627,523231.013,3047242.161,720.196,NS
4626,523214.018,3047250.756,735.457,NS
4625,523231.95,3047248.704,722.349,NS
4624,523217.508,3047252.622,733.427,NS
4623,523210.958,3047255.795,739.233,NS
4622,523211.696,3047272.521,741.967,NS
4621,523204.953,3047277.256,750.823,NS
4620,523207.406,3047263.578,743.775,NS
4619,523202.945,3047269.438,749.677,NS
4618,523197.254,3047259.218,745.322,NS
4617,523181.872,3047282.089,761.318,NS
4616,523191.316,3047263.11,749.219,NS
4615,523146.982,3047263.743,750.375,NS
4614,523160.492,3047277.26,758.175,NS
4589,523282.674,3047192.238,674.404,NS
4588,523279.253,3047190.38,676.408,NS
4587,523270.218,3047186.955,680.361,NS
4586,523262.846,3047192.315,682.558,NS
4585,523257.132,3047197.918,687.268,NS
4584,523249.348,3047206.289,696.181,NS
4583,523243.919,3047224.781,704.178,NS
4582,523252.635,3047224.408,697.58,NS
4581,523258.986,3047231.724,694.643,NS
4580,523244.793,3047231.947,705.309,NS
4579,523261.383,3047241.608,694.78,NS
4578,523261.498,3047249.575,697.765,NS
4577,523244.791,3047242.637,710.157,NS
4576,523260.125,3047253.034,699.819,NS
4575,523249.329,3047254.399,709.935,NS
4574,523260.463,3047258.573,700.239,NS
4573,523250.885,3047262.972,710.302,NS
4572,523259.684,3047265.847,701.014,NS
4571,523248.508,3047269.434,714.897,NS
4570,523247.796,3047281.584,714.334,NS
4569,523259.775,3047271.028,702.052,NS
4568,523243.486,3047268.976,717.784,NS
4567,523248.216,3047287.137,714.587,NS
4566,523244.712,3047279.52,718.289,NS
4565,523242.742,3047289.979,720.047,NS
4564,523239.365,3047292.852,723.286,NS
4563,523235.686,3047295.474,726.477,NS
4562,523233.081,3047293.119,728.67,NS
4561,523230.694,3047304.458,732.498,NS
4466,523370.652,3047195.161,702.988,NS
4465,523365.954,3047191.461,703.817,NS
4464,523368.259,3047185.653,698.516,NS
4463,523366.618,3047195.944,707.466,NS
4462,523375.022,3047208.022,710.233,NS
4461,523395.196,3047186.258,695.486,NS
4460,523411.713,3047195.153,707.046,NS
4459,523410.834,3047192.772,703.453,NS
4458,523412.079,3047189.192,699.61,NS
4457,523419.767,3047203.379,711.842,NS
4456,523417.725,3047207.447,715.394,NS
4455,523428.521,3047188.369,699.624,NS
4454,523405.899,3047211.174,718.521,NS
4453,523437.99,3047180.8,694.14,NS
4452,523438.25,3047196.065,704.843,NS
4451,523442.912,3047187.838,696.421,NS
4450,523455.474,3047193.76,696.564,NS
4449,523448.991,3047163.016,677.622,NS
4448,523447.092,3047169.49,681.394,NS
4447,523475.471,3047176.89,692.952,NS
4446,523441.567,3047163.003,678.484,NS
4445,523459.973,3047181.28,687.622,NS
4444,523432.502,3047148.037,668.565,NS
4443,523436.779,3047155.258,674.255,NS
4442,523450.287,3047180.445,686.533,NS
4441,523439.372,3047171.893,687.2,NS
4440,523418.754,3047159.287,672.845,NS
4439,523419.681,3047151.482,667.807,NS
4438,523417.74,3047164.723,677.893,NS
4437,523392.122,3047138.469,659.693,NS
4436,523407.208,3047154.262,670.559,NS
4435,523392.367,3047149.012,665.56,NS
4434,523391.829,3047164.634,675.508,NS
4433,523385.625,3047156.097,669.27,NS
4432,523379.937,3047148.977,664.216,NS
4431,523373.715,3047147.136,662.502,NS
4430,523365.951,3047147.002,664.135,NS
4429,523358.241,3047149.406,664.469,NS
4428,523353.361,3047160.841,675.326,NS
4427,523344.75,3047145.427,663.897,NS
4426,523341.936,3047156.728,671.226,NS
4425,523340.539,3047148.018,663.355,NS
4424,523327.884,3047160.837,664.302,NS
4423,523327.611,3047155.588,662.659,NS
4422,523318.887,3047162.095,663.662,NS
4421,523321.154,3047150.424,657.848,NS
4420,523319.896,3047153.965,660.655,NS
4419,523310.123,3047149.312,656.248,NS
4273,523484.135,3047271.33,771.43,NS
4271,523483.709,3047263.496,765.685,NS
4206,523448.121,3047146.064,665.667,NS
4205,523456.192,3047146.568,664.105,NS
4204,523427.002,3047128.351,648.307,NS
4203,523473.406,3047135.625,664.295,NS
4202,523474.486,3047122.46,649.012,NS
4201,523417.088,3047127.219,648.18,NS
4200,523467.414,3047124.183,650.179,NS
4199,523458.302,3047123.58,648.565,NS
4198,523455.716,3047150.067,667.195,NS
4197,523409.161,3047125.148,648.287,NS
4196,523443.714,3047126.018,647.564,NS
4195,523442.939,3047149.516,668.401,NS
4194,523427.866,3047149.051,668.53,NS
4193,523421.333,3047150.507,667.434,NS
4192,523397.732,3047124.205,647.515,NS
4191,523394.168,3047124.071,648.917,NS
4190,523385.49,3047125.01,649.531,NS
4189,523410.481,3047146.226,664.923,NS
4188,523435.686,3047130.145,648.413,NS
4187,523398.262,3047145.663,663.254,NS
4186,523373.827,3047122.04,651.642,NS
4185,523413.769,3047129.064,648.626,NS
4184,523408.122,3047128.835,648.775,NS
4183,523401.008,3047127.332,648.978,NS
4182,523380.524,3047141.641,659.427,NS
4181,523397.017,3047126.801,649.357,NS
4180,523372.854,3047140.27,658.502,NS
4179,523392.126,3047126.918,649.355,NS
4178,523362.928,3047121.537,648.049,NS
4177,523379.629,3047124.154,650.796,NS
4176,523358.212,3047129.628,656.692,NS
4175,523368.015,3047123.914,652.854,NS
4174,523359.995,3047116.846,644.974,NS
4173,523361.981,3047123.572,651.598,NS
4172,523357.261,3047115.385,643.083,NS
4171,523357.982,3047121.718,649.129,NS
4170,523354.083,3047114.636,643.548,NS
4169,523344.815,3047128.327,655.217,NS
4168,523351.325,3047121.153,650.219,NS
4166,523342.996,3047123.58,652.45,NS
4165,523351.504,3047121.34,650.255,NS
4163,523656.588,3047133.23,650.529,NS
4162,523648.522,3047147.579,660.964,NS
4161,523647.032,3047150.19,664.162,NS
4158,523662.964,3047136.277,651.524,NS
4155,523674.249,3047139.947,655.074,NS
4144,523670.414,3047120.174,645.306,NS
4139,523667.637,3047125.578,646.594,NS
4137,523661.524,3047126.785,645.988,NS
4135,523650.143,3047125.966,645.825,NS
4134,523653.108,3047128.623,646.788,NS
4133,523648.952,3047129.808,647.05,NS
4131,523643.879,3047129.493,646.944,NS
4129,523606.704,3047149.961,650.666,NS
4127,523611.656,3047148.867,651.037,NS
4126,523596.901,3047144.935,649.481,NS
4124,523617.512,3047143.928,650.529,NS
4123,523622.506,3047142.669,650.438,NS
4120,523607.724,3047142.761,649.405,NS
4119,523615.883,3047142.749,650.35,NS
4118,523619.207,3047144.373,650.849,NS
4116,523572.866,3047140.405,649.113,NS
4114,523624.69,3047141.89,650.576,NS
4113,523577.911,3047138.775,648.713,NS
4111,523583.253,3047137.997,648.595,NS
4108,523625.592,3047131.66,649.113,NS
4107,523590.434,3047138.861,649.01,NS
4105,523629.782,3047132.972,650.097,NS
4104,523596.094,3047138.949,648.51,NS
4102,523600.507,3047137.943,649.137,NS
4100,523607.108,3047140.406,649.835,NS
4098,523640.849,3047129.098,648.081,NS
4097,523612.302,3047140.497,650.204,NS
4096,523616.23,3047139.706,650.156,NS
4095,523622.413,3047140.043,650.494,NS
4094,523647.535,3047126.979,646.457,NS
4093,523626.806,3047138.732,650.463,NS
4092,523642.858,3047123.947,645.706,NS
4091,523631.205,3047138.236,650.221,NS
4090,523636.629,3047123.754,646.06,NS
4089,523637.463,3047138.634,649.799,NS
4088,523643.06,3047139.758,649.172,NS
4087,523640.749,3047137.783,648.975,NS
4086,523644.626,3047132.432,648.411,NS
4085,523640.244,3047133.945,648.947,NS
4084,523630.416,3047135.773,649.952,NS
4083,523626.986,3047136.376,650.169,NS
4082,523622.719,3047135.547,649.679,NS
4081,523620.038,3047132.948,649.271,NS
4079,523615.427,3047130.286,648.45,NS
4078,523649.097,3047127.147,646.573,NS
4077,523627.865,3047121.505,645.272,NS
4076,523644.051,3047127.19,646.29,NS
4075,523615.493,3047130.396,648.525,NS
4074,523624.298,3047122.058,645.698,NS
4073,523609.965,3047133.224,648.875,NS
4072,523617.944,3047123.055,645.708,NS
4071,523606.806,3047132.75,648.621,NS
4070,523603.493,3047131.013,647.915,NS
4069,523626.844,3047126.102,647.504,NS
4068,523622.804,3047126.942,647.779,NS
4067,523594.107,3047130.244,647.248,NS
4066,523589.651,3047130.248,646.399,NS
4065,523618.64,3047127.131,648.141,NS
4064,523607.302,3047119.745,645.346,NS
4063,523584.913,3047131.516,646.782,NS
4062,523580.329,3047131.973,646.858,NS
4061,523609.919,3047128.826,648.064,NS
4060,523603.122,3047120.376,644.392,NS
4059,523569.904,3047135.264,645.935,NS
4058,523606.025,3047129.728,647.621,NS
4057,523573.261,3047132.458,645.973,NS
4056,523598.629,3047120.91,644.318,NS
4055,523600.78,3047129.373,647.192,NS
4054,523577.718,3047135.979,647.836,NS
4053,523597.341,3047129.519,647.199,NS
4052,523576.474,3047138.892,648.604,NS
4051,523594.578,3047123.734,645.056,NS
4050,523588.423,3047127.09,645.636,NS
4049,523576.049,3047143.621,649.52,NS
4048,523583.665,3047127.71,645.561,NS
4047,523570.35,3047138.091,646.938,NS
4046,523586.872,3047122.243,644.311,NS
4045,523570.633,3047143.057,648.36,NS
4044,523577.443,3047126.485,645.018,NS
4043,523579.709,3047120.603,645.254,NS
4042,523565.927,3047136.921,646.773,NS
4041,523568.433,3047128.152,644.1,NS
4040,523571.214,3047121.113,644.131,NS
4039,523566.969,3047123.466,643.86,NS
4038,523565.493,3047127.488,645.073,NS
4037,523565.063,3047142.459,649.734,NS
4036,523560.485,3047127.054,645.178,NS
4035,523556.792,3047143.9,651.17,NS
4034,523557.518,3047131.533,646.408,NS
4033,523557.11,3047140.239,649.498,NS
4032,523554.861,3047133.482,646.773,NS
4031,523553.163,3047138.289,649.551,NS
4030,523545.997,3047133.189,647.82,NS
4029,523546.821,3047139.509,652.397,NS
4028,523538.368,3047138.751,652.607,NS
4027,523544.883,3047147.202,656.419,NS
4026,523533.687,3047142.295,654.62,NS
4025,523518.598,3047124.01,646.588,NS
4024,523534.242,3047153.934,659.585,NS
4023,523510.079,3047125.336,648.482,NS
4022,523519.904,3047150.56,660.483,NS
4021,523504.111,3047127.79,650.946,NS
4020,523513.219,3047147.315,663.039,NS
4019,523503.494,3047142.781,663.403,NS
4018,523491.044,3047140.507,664.066,NS
4017,523491.402,3047126.389,652.402,NS
4016,523482.121,3047133.194,660.114,NS
